Date,CDN Regime Strategy
2013-04-15,0.9907960001538229
2013-04-16,0.9920050759517368
2013-04-17,0.9901269186553371
2013-04-18,0.9917174969753382
2013-04-19,0.9950724242938758
2013-04-22,0.9976251641706275
2013-04-23,0.9953851713312226
2013-04-24,1.0004611647702844
2013-04-25,1.0009705907243773
2013-04-26,1.0001934473294023
2013-04-29,1.0028680453628815
2013-04-30,1.0047192571075123
2013-05-01,0.9967240765325811
2013-05-02,1.0082870038067935
2013-05-03,1.0139248621700894
2013-05-06,1.0144570793342325
2013-05-07,1.0145128362128775
2013-05-08,1.0207200154457048
2013-05-09,1.0169311563218992
2013-05-10,1.020272218793878
2013-05-13,1.0192009996270976
2013-05-14,1.0244374383712624
2013-05-15,1.0252421217930392
2013-05-16,1.0255369403072314
2013-05-17,1.0370503061684309
2013-05-21,1.0443620917777978
2013-05-22,1.039659035117149
2013-05-23,1.0347029098954836
2013-05-24,1.034827509452621
2013-05-27,1.0371438269172368
2013-05-28,1.0440154292690755
2013-05-29,1.0360156465389088
2013-05-30,1.0393216000575436
2013-05-31,1.0283028828315803
2013-06-03,1.0258047517608517
2013-06-04,1.0255236893684412
2013-06-05,1.0124904215962673
2013-06-06,1.010242728772183
2013-06-07,1.0160567322476042
2013-06-10,1.0147032564706224
2013-06-11,1.0059770674871102
2013-06-12,0.9955077698012802
2013-06-13,1.0104523008942055
2013-06-14,1.0057716392059237
2013-06-17,1.0124283405565337
2013-06-18,1.019754240418205
2013-06-19,1.0070937703339622
2013-06-20,0.980383595711234
2013-06-21,0.9822848974691796
2013-06-24,0.9719325013620331
2013-06-25,0.9813627239571885
2013-06-26,0.9861949499097448
2013-06-27,0.9915109619817615
2013-06-28,0.9961031781393066
2013-07-02,0.9965880697105555
2013-07-03,0.9992185451922146
2013-07-04,1.0054110549086581
2013-07-05,1.0017479427004514
2013-07-08,1.006950137327748
2013-07-09,1.0137745428316634
2013-07-10,1.0115474270573466
2013-07-11,1.025494231341837
2013-07-12,1.0267581444789002
2013-07-15,1.0321092127871463
2013-07-16,1.0294603050524693
2013-07-17,1.0357230375904363
2013-07-18,1.0395412862429287
2013-07-19,1.0361437967550229
2013-07-22,1.0421885418417216
2013-07-23,1.0356639906903573
2013-07-24,1.0339984308795442
2013-07-25,1.0358077921573567
2013-07-26,1.0382676085649751
2013-07-29,1.0373494054199912
2013-07-30,1.0384728271194799
2013-07-31,1.0362287915415775
2013-08-01,1.0314493178748223
2013-08-02,1.0356496344201263
2013-08-06,1.029672606309874
2013-08-07,1.0311077524884713
2013-08-08,1.0349455222269746
2013-08-09,1.0365299553507146
2013-08-12,1.0383147892029772
2013-08-13,1.0323389595433137
2013-08-14,1.0305890133264366
2013-08-15,1.0291093715215556
2013-08-16,1.0258030386389196
2013-08-19,1.0222774018672072
2013-08-20,1.0286643479629982
2013-08-21,1.0251017844546506
2013-08-22,1.0267778773853395
2013-08-23,1.0314934484038896
2013-08-26,1.0380352468365035
2013-08-27,1.0413328602595295
2013-08-28,1.0381096509876568
2013-08-29,1.0416263654601148
2013-08-30,1.0382059182572996
2013-09-03,1.0344650560619542
2013-09-04,1.0304594048009619
2013-09-05,1.0230916578235354
2013-09-06,1.0231237628845093
2013-09-09,1.025181100512992
2013-09-10,1.016733101627344
2013-09-11,1.0200610968283585
2013-09-12,1.014319339081714
2013-09-13,1.015367758228074
2013-09-16,1.0145490383400044
2013-09-17,1.0169259738909358
2013-09-18,1.029268793781245
2013-09-19,1.0274590197131748
2013-09-20,1.0263678074678806
2013-09-23,1.0266664665092895
2013-09-24,1.0329587921685397
2013-09-25,1.0344982596561267
2013-09-26,1.0326773853632025
2013-09-27,1.0368694538621341
2013-09-30,1.0360040908667498
2013-10-01,1.033294384039192
2013-10-02,1.0353945214245
2013-10-03,1.0339207301199411
2013-10-04,1.0315168755246915
2013-10-07,1.0339189344822992
2013-10-08,1.0311500833315619
2013-10-09,1.029619998321747
2013-10-10,1.029402792524238
2013-10-11,1.026666091717899
2013-10-15,1.028828701946107
2013-10-16,1.028841013547596
2013-10-17,1.037532888629343
2013-10-18,1.0405815509675342
2013-10-21,1.0404024422663583
2013-10-22,1.0491337080560104
2013-10-23,1.053460090204027
2013-10-24,1.0582970431005736
2013-10-25,1.0618714297459062
2013-10-28,1.0648839083295751
2013-10-29,1.0638682192345827
2013-10-30,1.0652493761696458
2013-10-31,1.0608875533716777
2013-11-01,1.0570635485468973
2013-11-04,1.0593412992329423
2013-11-05,1.0613301490138887
2013-11-06,1.0614928125259098
2013-11-07,1.0492200862806595
2013-11-08,1.0585231842325298
2013-11-11,1.0593717282247546
2013-11-12,1.05868765404095
2013-11-13,1.0677759205333306
2013-11-14,1.0765252613907434
2013-11-15,1.0794178963203847
2013-11-18,1.0728292551654501
2013-11-19,1.072223243754656
2013-11-20,1.0668226728888959
2013-11-21,1.0769257229009856
2013-11-22,1.0829782046216974
2013-11-25,1.0852793968814327
2013-11-26,1.0845171815379662
2013-11-27,1.089327534648708
2013-11-28,1.0916239037387077
2013-11-29,1.0931931481966326
2013-12-02,1.0899625626827065
2013-12-03,1.0797085766757732
2013-12-04,1.0781223361072132
2013-12-05,1.0691925630561079
2013-12-06,1.0812046811320877
2013-12-09,1.0860093844841485
2013-12-10,1.0845008779365157
2013-12-11,1.0689941649646115
2013-12-12,1.065268407776525
2013-12-13,1.0625428673810753
2013-12-16,1.070600322364446
2013-12-17,1.0694318563909488
2013-12-18,1.0861127381240236
2013-12-19,1.083977622110368
2013-12-20,1.0923227650069756
2013-12-23,1.0966877068314627
2013-12-24,1.101262434541991
2013-12-27,1.107725885104152
2013-12-30,1.105660978922448
2013-12-31,1.1096338483037558
2014-01-02,1.1058237041200332
2014-01-03,1.1018943098305718
2014-01-06,1.097957849925236
2014-01-07,1.1079817546651285
2014-01-08,1.108282702093575
2014-01-09,1.1106862235430994
2014-01-10,1.117243637182917
2014-01-13,1.1063097125360946
2014-01-14,1.1209055089745874
2014-01-15,1.1283112676630953
2014-01-16,1.1281569373930047
2014-01-17,1.130051279195974
2014-01-20,1.1332687270968165
2014-01-21,1.137305419532777
2014-01-22,1.1447657311614559
2014-01-23,1.1406103725292756
2014-01-24,1.1177376021103822
2014-01-27,1.107178799964602
2014-01-28,1.1069254287919599
2014-01-29,1.0977313387848666
2014-01-30,1.1132718890787687
2014-01-31,1.1028579831298706
2014-02-03,1.0810301203596666
2014-02-04,1.0846532370937267
2014-02-05,1.0861170738674042
2014-02-06,1.0973984962415866
2014-02-07,1.1092484319998617
2014-02-10,1.113624554998687
2014-02-11,1.123116117705066
2014-02-12,1.1236906276277545
2014-02-13,1.1324775853330074
2014-02-14,1.1385410995231353
2014-02-18,1.1399426678740645
2014-02-19,1.1415883758168428
2014-02-20,1.1488027989071827
2014-02-21,1.148011728026419
2014-02-24,1.1516483006305442
2014-02-25,1.1503755046708664
2014-02-26,1.1510772741251
2014-02-27,1.1610020280174618
2014-02-28,1.1538657291935084
2014-03-03,1.1507777518752396
2014-03-04,1.1638922548529336
2014-03-05,1.164106678165035
2014-03-06,1.1621831790956803
2014-03-07,1.1596664513084765
2014-03-10,1.1629102635259745
2014-03-11,1.1633797164645547
2014-03-12,1.167901783933202
2014-03-13,1.1554820054482775
2014-03-14,1.1542519282310355
2014-03-17,1.1567584260210615
2014-03-18,1.1697034838193079
2014-03-19,1.1647710974444727
2014-03-20,1.1699103304212715
2014-03-21,1.1633775112562397
2014-03-24,1.1547128770222164
2014-03-25,1.1551711021698878
2014-03-26,1.1426510880043377
2014-03-27,1.1326304278220027
2014-03-28,1.1392042799482285
2014-03-31,1.1464004464273145
2014-04-01,1.1554313411574697
2014-04-02,1.1576729111741353
2014-04-03,1.1515505999161955
2014-04-04,1.1382538779961466
2014-04-07,1.130093022914478
2014-04-08,1.137654818279518
2014-04-09,1.1482063714443271
2014-04-10,1.1291444193786824
2014-04-11,1.1212896637142646
2014-04-14,1.1250380796777453
2014-04-15,1.1303850423966428
2014-04-16,1.1430562212141573
2014-04-17,1.1449350617597598
2014-04-21,1.1470641003177655
2014-04-22,1.1515980627721607
2014-04-23,1.1488719252112907
2014-04-24,1.1528961487266818
2014-04-25,1.1463917502061913
2014-04-28,1.1448223686706407
2014-04-29,1.150981600570369
2014-04-30,1.1551658073545479
2014-05-01,1.1549143883007602
2014-05-02,1.1589728289417747
2014-05-05,1.157381644850211
2014-05-06,1.1480818360739136
2014-05-07,1.1454949764880265
2014-05-08,1.1444264937881954
2014-05-09,1.1475184698109162
2014-05-12,1.1581325496014485
2014-05-13,1.1609137148257793
2014-05-14,1.1608902120813762
2014-05-15,1.1503340753453082
2014-05-16,1.150917892032173
2014-05-20,1.1535767499255642
2014-05-21,1.1627604396974114
2014-05-22,1.1711225262007439
2014-05-23,1.1750562654271883
2014-05-26,1.175227048430179
2014-05-27,1.1807371576146801
2014-05-28,1.1799778118308732
2014-05-29,1.1782750345766717
2014-05-30,1.1791353423625928
2014-06-02,1.1801502036612521
2014-06-03,1.1816243855584796
2014-06-04,1.1862981176205547
2014-06-05,1.1889926793695413
2014-06-06,1.1955784191697039
2014-06-09,1.1968228685811466
2014-06-10,1.1987968860393599
2014-06-11,1.194180010007438
2014-06-12,1.1879836826352659
2014-06-13,1.1927665643788194
2014-06-16,1.1941213082593711
2014-06-17,1.1956617115779014
2014-06-18,1.2029725557533972
2014-06-19,1.202464798529065
2014-06-20,1.2024338401649273
2014-06-23,1.2015851662952763
2014-06-24,1.1992663350029922
2014-06-25,1.2024940443145926
2014-06-26,1.2018789073259626
2014-06-27,1.204671980867825
2014-06-30,1.2098833112869853
2014-07-02,1.2164736017521307
2014-07-03,1.2190253147810222
2014-07-04,1.2225977826219667
2014-07-07,1.2212046287417408
2014-07-08,1.2165869518326118
2014-07-09,1.224225420493955
2014-07-10,1.2221554963637478
2014-07-11,1.2292535893828365
2014-07-14,1.2327412816112053
2014-07-15,1.23168022145618
2014-07-16,1.2392713691873771
2014-07-17,1.233615598364682
2014-07-18,1.2427462648798422
2014-07-21,1.2424086394582157
2014-07-22,1.249190560588592
2014-07-23,1.2517360874543042
2014-07-24,1.2507994744218474
2014-07-25,1.255930223674996
2014-07-28,1.2568737119911289
2014-07-29,1.2613623535664993
2014-07-30,1.2632663222750633
2014-07-31,1.2439751481511176
2014-08-01,1.2377008927992696
2014-08-05,1.2372490182785139
2014-08-06,1.237553498521041
2014-08-07,1.2305103714215975
2014-08-08,1.2365209502032553
2014-08-11,1.2451976203145039
2014-08-12,1.245018658811014
2014-08-13,1.2532290540043034
2014-08-14,1.2591853865221365
2014-08-15,1.2586360698710621
2014-08-18,1.2674756591552234
2014-08-19,1.2801031920020802
2014-08-20,1.2838228967665697
2014-08-21,1.285761262440326
2014-08-22,1.284092443495985
2014-08-25,1.2909546878883222
2014-08-26,1.2881016143246755
2014-08-27,1.2894258051595793
2014-08-28,1.2872366337085581
2014-08-29,1.2926739435967907
2014-09-02,1.2957070585327954
2014-09-03,1.2925127351320622
2014-09-04,1.287195764051904
2014-09-05,1.2907257822420235
2014-09-08,1.2920404286431897
2014-09-09,1.2883314298180446
2014-09-10,1.2905336626339625
2014-09-11,1.2964866678846099
2014-09-12,1.2925331154290745
2014-09-15,1.2853617517808427
2014-09-16,1.290659778117623
2014-09-17,1.2926636905117308
2014-09-18,1.2943341500743577
2014-09-19,1.2900648526846508
2014-09-22,1.2829778126002922
2014-09-23,1.2826052739468732
2014-09-24,1.2857175048735976
2014-09-25,1.2645249733247426
2014-09-26,1.2763856955627013
2014-09-29,1.2717903196270062
2014-09-30,1.2733942262378548
2014-10-01,1.258931223822892
2014-10-02,1.2563030944035583
2014-10-03,1.270333825384803
2014-10-06,1.2631423973877447
2014-10-07,1.2507708008752807
2014-10-08,1.273752754949547
2014-10-09,1.2591044308665853
2014-10-10,1.2380913196819983
2014-10-14,1.226993709954118
2014-10-15,1.2139827499373734
2014-10-16,1.210981530743333
2014-10-17,1.226218003281518
2014-10-20,1.2381074960688587
2014-10-21,1.2551793555839774
2014-10-22,1.2491250088087593
2014-10-23,1.2610933494514276
2014-10-24,1.265196065191971
2014-10-27,1.2664364588114179
2014-10-28,1.274011427720146
2014-10-29,1.2708962263645383
2014-10-30,1.269637816010165
2014-10-31,1.283274051940793
2014-11-03,1.2867685784266898
2014-11-04,1.2857620274254902
2014-11-05,1.285695933542603
2014-11-06,1.288153551244789
2014-11-07,1.2913553443930903
2014-11-10,1.2929573543197999
2014-11-11,1.293950786646401
2014-11-12,1.2954487447021132
2014-11-13,1.3018855728003926
2014-11-14,1.3043963232140618
2014-11-17,1.3065443767224805
2014-11-18,1.3156632016256125
2014-11-19,1.3138891169654805
2014-11-20,1.3153058055960294
2014-11-21,1.3166122597769971
2014-11-24,1.3227400343561087
2014-11-25,1.3242489675602862
2014-11-26,1.3285130471373696
2014-11-27,1.3348570216557312
2014-11-28,1.3397115964574018
2014-12-01,1.3276768593581343
2014-12-02,1.3273633060366
2014-12-03,1.3298185608728639
2014-12-04,1.3201073724501209
2014-12-05,1.3184609764656565
2014-12-08,1.312521463239491
2014-12-09,1.311462966187084
2014-12-10,1.2975804987703274
2014-12-11,1.3052808261609155
2014-12-12,1.2896126937362515
2014-12-15,1.283323959732493
2014-12-16,1.2755586901519722
2014-12-17,1.2949697486607252
2014-12-18,1.3132201178253755
2014-12-19,1.3219074722484014
2014-12-22,1.3235137515753417
2014-12-23,1.324614145224703
2014-12-24,1.3259106868323427
2014-12-29,1.3357377799667203
2014-12-30,1.3302711661198332
2014-12-31,1.3227850423882626
2015-01-02,1.3294614896879127
2015-01-05,1.3073653668948104
2015-01-06,1.3024385708101776
2015-01-07,1.3110451217572683
2015-01-08,1.3283186195847265
2015-01-09,1.3216146667564144
2015-01-12,1.3154793918373735
2015-01-13,1.3131938401993324
2015-01-14,1.302682176653003
2015-01-15,1.2964126948208092
2015-01-16,1.307725054090451
2015-01-19,1.3123558487707685
2015-01-20,1.3263721111021296
2015-01-21,1.3499416961702853
2015-01-22,1.3700563318867165
2015-01-23,1.3757031346172675
2015-01-26,1.3764515429877793
2015-01-27,1.3563186832873477
2015-01-28,1.3497086671095744
2015-01-29,1.359056976274017
2015-01-30,1.3508497823546681
2015-02-02,1.3599293897279603
2015-02-03,1.371071141469411
2015-02-04,1.3761233230143608
2015-02-05,1.3837296980567995
2015-02-06,1.3801673774613834
2015-02-09,1.3772272083137596
2015-02-10,1.3943607800376436
2015-02-11,1.40063696550182
2015-02-12,1.4087292531867488
2015-02-13,1.4153821386056042
2015-02-17,1.4084982840238307
2015-02-18,1.4090017601417753
2015-02-19,1.4161631850310281
2015-02-20,1.4224034175902738
2015-02-23,1.4227027344587455
2015-02-24,1.4213007253260606
2015-02-25,1.4235414504118027
2015-02-26,1.4341673131780888
2015-02-27,1.4317013887783216
2015-03-02,1.439352193507969
2015-03-03,1.425538508323839
2015-03-04,1.413016818927781
2015-03-05,1.4175342473872183
2015-03-06,1.3976732329706654
2015-03-09,1.4025826463914985
2015-03-10,1.3792423389443285
2015-03-11,1.3788512381674016
2015-03-12,1.3901181761305736
2015-03-13,1.3840089553248418
2015-03-16,1.403647184004945
2015-03-17,1.4043256782934779
2015-03-18,1.4122427456817654
2015-03-19,1.4161848950824811
2015-03-20,1.4270947404757193
2015-03-23,1.4215641325255846
2015-03-24,1.4178391532115286
2015-03-25,1.3911289715891086
2015-03-26,1.3808556176827718
2015-03-27,1.3900142041184953
2015-03-30,1.4055031554721074
2015-03-31,1.3977826298976166
2015-04-01,1.3913909006658383
2015-04-02,1.3979290402009799
2015-04-06,1.4004833216568673
2015-04-07,1.404081502787358
2015-04-08,1.4085513284712485
2015-04-09,1.4195504095246445
2015-04-10,1.4281860644613207
2015-04-13,1.4251663186684664
2015-04-14,1.4203644999065064
2015-04-15,1.4221523119844133
2015-04-16,1.4144959199221305
2015-04-17,1.4002486731913584
2015-04-20,1.4158389616499865
2015-04-21,1.4206725220131986
2015-04-22,1.4171575863081016
2015-04-23,1.4217989072771855
2015-04-24,1.4321131756048013
2015-04-27,1.4265702151217399
2015-04-28,1.422698963050649
2015-04-29,1.4160612550663418
2015-04-30,1.395967971033886
2015-05-01,1.4135077285571784
2015-05-04,1.4148210829185992
2015-05-05,1.3927004740166262
2015-05-06,1.3757428493994859
2015-05-07,1.3895020948186647
2015-05-08,1.4024781223904745
2015-05-11,1.3983246654989954
2015-05-12,1.3893678744245346
2015-05-13,1.387741622984613
2015-05-14,1.4069438669866043
2015-05-15,1.408998785959832
2015-05-19,1.4227949560064737
2015-05-20,1.4207468645134063
2015-05-21,1.429880437089569
2015-05-22,1.4324849612749342
2015-05-25,1.433693252813149
2015-05-26,1.4197188882925016
2015-05-27,1.4401464839697642
2015-05-28,1.437175599918428
2015-05-29,1.4277613398632838
2015-06-01,1.4333646082707872
2015-06-02,1.4250372949438677
2015-06-03,1.4307410752617304
2015-06-04,1.4212478013869336
2015-06-05,1.4126084042362141
2015-06-08,1.3957032776435951
2015-06-09,1.3914106521237908
2015-06-10,1.404542496623014
2015-06-11,1.4052860450119893
2015-06-12,1.3973707143826544
2015-06-15,1.3974954715603016
2015-06-16,1.401962945739447
2015-06-17,1.3990414394817035
2015-06-18,1.4105977741516034
2015-06-19,1.4027314195047282
2015-06-22,1.4121871476319554
2015-06-23,1.4175641359880282
2015-06-24,1.4183326514553698
2015-06-25,1.4095208707276556
2015-06-26,1.4043531086965473
2015-06-29,1.376321452067343
2015-06-30,1.3850132466315193
2015-07-02,1.393241321925861
2015-07-03,1.4002316596972624
2015-07-06,1.3978314688586069
2015-07-07,1.4035256022875242
2015-07-08,1.3847642716354982
2015-07-09,1.380554568410274
2015-07-10,1.3964905494382434
2015-07-13,1.4152197516379648
2015-07-14,1.4217962598658684
2015-07-15,1.4332546523419292
2015-07-16,1.4511459980192343
2015-07-17,1.4558274495532852
2015-07-20,1.445682004922248
2015-07-21,1.4397635138606495
2015-07-22,1.4317352417846287
2015-07-23,1.4243228246401174
2015-07-24,1.4133847624121403
2015-07-27,1.3947958624471066
2015-07-28,1.403280135076397
2015-07-29,1.4224370123524548
2015-07-30,1.428418004777047
2015-07-31,1.4336227433515534
2015-08-04,1.4317588193362898
2015-08-05,1.440718415082429
2015-08-06,1.4217147942649058
2015-08-07,1.417773870812209
2015-08-10,1.4336159747068178
2015-08-11,1.424844401260416
2015-08-12,1.422171943656026
2015-08-13,1.4169275948947664
2015-08-14,1.4237442526333692
2015-08-17,1.4293427826302783
2015-08-18,1.422313431980477
2015-08-19,1.4203026167721662
2015-08-20,1.38634427029636
2015-08-21,1.3464509957335682
2015-08-24,1.3157796668668855
2015-08-25,1.312539162515102
2015-08-26,1.3427154120771825
2015-08-27,1.356501321336755
2015-08-28,1.3562595037589413
2015-08-31,1.3494461726905207
2015-09-01,1.328560825886007
2015-09-02,1.3362843845764982
2015-09-03,1.3369311659054472
2015-09-04,1.3278732541462746
2015-09-08,1.343234463691036
2015-09-09,1.3331965957624832
2015-09-10,1.3375082485308116
2015-09-11,1.3426442931471212
2015-09-14,1.341675749343516
2015-09-15,1.3504385839485675
2015-09-16,1.3635301636357164
2015-09-17,1.3647855303110308
2015-09-18,1.3492690874723865
2015-09-21,1.3528291094258105
2015-09-22,1.3348327557831299
2015-09-23,1.3369939989730635
2015-09-24,1.337231236045496
2015-09-25,1.332826490784499
2015-09-28,1.3094001850406072
2015-09-29,1.3114443418064219
2015-09-30,1.3272434122169205
2015-10-01,1.325713315529278
2015-10-02,1.332848832441041
2015-10-05,1.3446667952169742
2015-10-06,1.3455093735525763
2015-10-07,1.3532793790315416
2015-10-08,1.357907179784702
2015-10-09,1.359535701750944
2015-10-13,1.3576363252715962
2015-10-14,1.3524357842785955
2015-10-15,1.362666689461667
2015-10-16,1.3694597849458956
2015-10-19,1.3756577822158769
2015-10-20,1.374901943799399
2015-10-21,1.3785355187164128
2015-10-22,1.4000297543469438
2015-10-23,1.4239457568792826
2015-10-26,1.4236072295569713
2015-10-27,1.4317488203898205
2015-10-28,1.439342011073555
2015-10-29,1.4317277550328809
2015-10-30,1.4147258192824268
2015-11-02,1.4232854449823202
2015-11-03,1.4206094185606586
2015-11-04,1.422502224514789
2015-11-05,1.4187968088988065
2015-11-06,1.4204249683172792
2015-11-09,1.4086688660681803
2015-11-10,1.4084000665940921
2015-11-11,1.4083761495551632
2015-11-12,1.3926451550549748
2015-11-13,1.3738373113343638
2015-11-16,1.3935521450197321
2015-11-17,1.3906430521426554
2015-11-18,1.4119471513597268
2015-11-19,1.4151654925402375
2015-11-20,1.4193461368640727
2015-11-23,1.416179357432159
2015-11-24,1.4148033079648763
2015-11-25,1.4146082596976295
2015-11-26,1.422318776968387
2015-11-27,1.4203431548347727
2015-11-30,1.4180634136857762
2015-12-01,1.4352170020296422
2015-12-02,1.4229706086727103
2015-12-03,1.3990023732313621
2015-12-04,1.427766372932662
2015-12-07,1.4246026997028765
2015-12-08,1.4203283466488277
2015-12-09,1.40771221747006
2015-12-10,1.4127388431705326
2015-12-11,1.3925057370414087
2015-12-14,1.3892096838396792
2015-12-15,1.405844169335832
2015-12-16,1.4290336509193973
2015-12-17,1.4204124865654104
2015-12-18,1.4025963391627891
2015-12-21,1.4136558118939888
2015-12-22,1.416067165002341
2015-12-23,1.425670587251932
2015-12-24,1.4305923404610161
2015-12-29,1.443085400572754
2015-12-30,1.4335475472332837
2015-12-31,1.4152081019984362
2016-01-04,1.3979562021001517
2016-01-05,1.4010324408091115
2016-01-06,1.39170244280779
2016-01-07,1.3611312325300053
2016-01-08,1.3516427326681322
2016-01-11,1.3553397323938208
2016-01-12,1.3672835038840057
2016-01-13,1.3342502174904622
2016-01-14,1.3449929770439113
2016-01-15,1.324028233901863
2016-01-18,1.3226898437828414
2016-01-19,1.3269885925690934
2016-01-20,1.3194607490272874
2016-01-21,1.3180801978707237
2016-01-22,1.3394088179940744
2016-01-25,1.3277651688702807
2016-01-26,1.3336121889437993
2016-01-27,1.3271636560887667
2016-01-28,1.3398011308551143
2016-01-29,1.3581530712045873
2016-02-01,1.357029475317009
2016-02-02,1.3694749400421478
2016-02-03,1.367188993588259
2016-02-04,1.3722145750074486
2016-02-05,1.3796573962827128
2016-02-08,1.3864255788714532
2016-02-09,1.3858678905557333
2016-02-10,1.3932769337512108
2016-02-11,1.3998818442328045
2016-02-12,1.3888419728076316
2016-02-16,1.3810582681269308
2016-02-17,1.3789350547334918
2016-02-18,1.3920866674760153
2016-02-19,1.3876309682535535
2016-02-22,1.3888420956589522
2016-02-23,1.3867580484140791
2016-02-24,1.3851996721167192
2016-02-25,1.385306085789516
2016-02-26,1.3790189522382852
2016-02-29,1.383092742289486
2016-03-01,1.3758842325576244
2016-03-02,1.3762998484887146
2016-03-03,1.3868453288353084
2016-03-04,1.384253888038595
2016-03-07,1.3837259793361187
2016-03-08,1.391955107989074
2016-03-09,1.384514547815514
2016-03-10,1.3869272431259219
2016-03-11,1.379367366205669
2016-03-14,1.3806583268173578
2016-03-15,1.3833866362364666
2016-03-16,1.3884044423127901
2016-03-17,1.3867390901570094
2016-03-18,1.3888690979048588
2016-03-21,1.3877259389350247
2016-03-22,1.3879888243120515
2016-03-23,1.3928668514947984
2016-03-24,1.3932247752654625
2016-03-28,1.3890383054333748
2016-03-29,1.4006570810380374
2016-03-30,1.3919697136707374
2016-03-31,1.3942512065657904
2016-04-01,1.3954415393058899
2016-04-04,1.3946899760902935
2016-04-05,1.4058568879634654
2016-04-06,1.4024636523369483
2016-04-07,1.4098518473999757
2016-04-08,1.4012481794359948
2016-04-11,1.4044739135111437
2016-04-12,1.397169455872816
2016-04-13,1.3995848671975135
2016-04-14,1.398347546214939
2016-04-15,1.4020944855864559
2016-04-18,1.3991234030990511
2016-04-19,1.3977781026164846
2016-04-20,1.3975049676231877
2016-04-21,1.398393258395248
2016-04-22,1.3934403975376368
2016-04-25,1.389803932081142
2016-04-26,1.389886818531065
2016-04-27,1.3964716194048388
2016-04-28,1.4013123345713345
2016-04-29,1.403738264301727
2016-05-02,1.4088637526352854
2016-05-03,1.4023940518983569
2016-05-04,1.4031489782192363
2016-05-05,1.4027623089741248
2016-05-06,1.4118166351068746
2016-05-09,1.4138500173666355
2016-05-10,1.4299523166250663
2016-05-11,1.4190734155063303
2016-05-12,1.4153820121544205
2016-05-13,1.4144236537195172
2016-05-16,1.4257345316162904
2016-05-17,1.411769283424906
2016-05-18,1.4188211348860928
2016-05-19,1.4177957693916903
2016-05-20,1.4318466469724243
2016-05-24,1.4489086079742295
2016-05-25,1.4547064558790752
2016-05-26,1.4545589805779167
2016-05-27,1.4607877120299162
2016-05-30,1.461984559656764
2016-05-31,1.4622512634898162
2016-06-01,1.4641462442129605
2016-06-02,1.4735360003692552
2016-06-03,1.4694716067861342
2016-06-06,1.4675958061470509
