Date,0
2005-01-31,-0.00017061376709726073
2005-02-28,-0.0009853896335966228
2005-03-31,-0.0012505214704993106
2005-04-30,-0.0011937135257692466
2005-05-31,-0.0011937135257692466
2005-06-30,0.017318011810791845
2005-07-31,0.0013278487981174258
2005-08-31,0.007314733279013774
2005-09-30,0.03458557946737284
2005-10-31,-0.024880764761602614
2005-11-30,0.057350602906085735
2005-12-31,0.016291412142771966
2006-01-31,0.03262110118190509
2006-02-28,0.0018258171411058566
2006-03-31,0.0163739557398217
2006-04-30,0.04513204940957416
2006-05-31,-0.026182744910143385
2006-06-30,-0.03379068073293645
2006-07-31,0.01127157555216951
2006-08-31,0.018000448525878232
2006-09-30,0.020334272577848367
2006-10-31,0.02751724464660943
2006-11-30,0.03133970671210351
2006-12-31,0.0025554944911019284
2007-01-31,0.014527500134895899
2007-02-28,-0.005814542383093313
2007-03-31,0.007019563057816258
2007-04-30,0.03534133446872145
2007-05-31,0.006699185525233187
2007-06-30,-0.018331556086313094
2007-07-31,-0.006084639578963547
2007-08-31,0.013924814140225505
2007-09-30,0.05526064177034096
2007-10-31,0.036427690705175264
2007-11-30,-0.01608760145900512
2007-12-31,0.02977195860873927
2008-01-31,0.044992510346840486
2008-02-29,0.022165581936160583
2008-03-31,-0.01646394394997497
2008-04-30,-0.0021194410403819752
2008-05-31,-0.016118918772854984
2008-06-30,0.004933262579328135
2008-07-31,-0.001825207927912742
2008-08-31,-0.03591626105926915
2008-09-30,-0.004943069333028571
2008-10-31,-0.05068481359007404
2008-11-30,0.06978079711269003
2008-12-31,0.07496286069249747
2009-01-31,-0.03177115793220475
2009-02-28,-0.015561040954722105
2009-03-31,0.03708502363033195
2009-04-30,-0.020473931838165815
2009-05-31,0.020003167538294564
2009-06-30,-0.022284377349201634
2009-07-31,0.030672503133983176
2009-08-31,0.01576797981579814
2009-09-30,0.039187397765402254
2009-10-31,-0.001697238968321635
2009-11-30,0.08404558840640508
2009-12-31,-0.034791875190838484
2010-01-31,-0.018229533093748307
2010-02-28,0.02918004843256261
2010-03-31,0.03679115825367596
2010-04-30,0.03252441330290634
2010-05-31,0.014713189496241785
2010-06-30,-0.005881233344299908
2010-07-31,0.010782432172924405
2010-08-31,0.014912598561356294
2010-09-30,0.05913849677861904
2010-10-31,0.03833996217497715
2010-11-30,0.0035654969594165475
2010-12-31,0.043699181936301956
2011-01-31,0.00536767396240756
2011-02-28,0.04460430708463936
2011-03-31,0.0027491577095406505
2011-04-30,0.056298445216809156
2011-05-31,-0.011882772149870768
2011-06-30,-0.02602961292942063
2011-07-31,0.04793554907892328
2011-08-31,0.06502481874837751
2011-09-30,-0.025908997953266844
2011-10-31,0.021116779037970046
2011-11-30,0.009630639937123098
2011-12-31,-0.0060323123819959745
2012-01-31,0.043600691918288526
2012-02-29,0.0116830397936738
2012-03-31,0.01298558029179886
2012-04-30,0.0035369525407384916
2012-05-31,-0.05013724902803629
2012-06-30,0.03346704450958349
2012-07-31,0.017101429249710698
2012-08-31,0.026319022062736508
2012-09-30,0.026551612770082
2012-10-31,-0.02416546501541539
2012-11-30,0.0013949885751862734
2012-12-31,-0.006665748272143834
2013-01-31,0.023197851395449165
2013-02-28,-0.0018650825868132825
2013-03-31,0.028727986985160436
2013-04-30,-0.0031127424842073426
2013-05-31,-0.012762547545548952
2013-06-30,-0.04094200314932328
2013-07-31,0.04935540455845322
2013-08-31,-0.025411326699706027
2013-09-30,0.02605633796097795
2013-10-31,0.04539250060896527
2013-11-30,0.009898156137102543
2013-12-31,0.003963417621788867
2014-01-31,-0.007987834546593242
2014-02-28,0.05042664596954216
2014-03-31,-0.004849881348711782
2014-04-30,0.0094514522450595
2014-05-31,0.017940029219227327
2014-06-30,0.028147836830172412
2014-07-31,-0.020053502234422704
2014-08-31,0.04098086709098614
2014-09-30,-0.030302054020510893
2014-10-31,0.014024866520733204
2014-11-30,0.022339759924079106
2014-12-31,0.0014562439281364803
2015-01-31,0.020077096360198388
2015-02-28,0.01730500764770282
2015-03-31,-0.01484438341529748
2015-04-30,0.003402117868118948
2015-05-31,0.009121674001704827
2015-06-30,-0.028144273005491938
2015-07-31,0.0048539033220673655
2015-08-31,-0.034590570592902936
2015-09-30,-0.01181979617942952
2015-10-31,0.035709401835857246
2015-11-30,-0.02696094202238697
2015-12-31,-0.02401171498067245
2016-01-31,0.006260880206756081
2016-02-29,0.03855841603384613
2016-03-31,0.010274195980486844
2016-04-30,0.007206869697848672
2016-05-31,-0.00176698534787878
2016-06-30,0.03126864824276043
2016-07-31,0.03144914859526571
2016-08-31,-0.012877247758373733
2016-09-30,0.001708338584119451
2016-10-31,-0.027469060377789956
2016-11-30,-0.02020638476144332
2016-12-31,0.0082385151202653
2017-01-31,0.027910735814637322
2017-02-28,0.04426338898258719
2017-03-31,-0.0007275125988754905
2017-04-30,0.016133710180292082
2017-05-31,0.013909125198534156
2017-06-30,-0.0033121825838677843
2017-07-31,0.02263493766892255
2017-08-31,0.018080678365621772
2017-09-30,-0.001816475022801578
2017-10-31,0.015604471476477366
2017-11-30,0.0229481029122105
2017-12-31,0.014412680984607462
2018-01-31,0.04272153696941006
2018-02-28,-0.045940442136048865
2018-03-31,-0.0057655580379400995
2018-04-30,-0.010847346028223126
2018-05-31,0.01067410090667198
2018-06-30,-0.009861569665745917
2018-07-31,0.010459277642278497
2018-08-31,0.01897665755358724
2018-09-30,-0.005386771299479509
2018-10-31,-0.049604869911517024
2018-11-30,0.008758697263314685
2018-12-31,0.0007700439208251364
2019-01-31,0.03158603699185236
2019-02-28,-0.004229399797017863
2019-03-31,0.017081417648287855
2019-04-30,0.018540767442036143
2019-05-31,-0.029422399099212182
2019-06-30,0.07322416789328456
2019-07-31,0.008803036865837832
2019-08-31,0.030316676756228622
2019-09-30,-0.005842507263551622
2019-10-31,0.019170794820402737
2019-11-30,0.009520193084708639
2019-12-31,0.02644257705647024
2020-01-31,0.023532568895090034
2020-02-29,-0.048021502499638324
2020-03-31,-0.009858113976158434
2020-04-30,0.028830424848058422
2020-05-31,0.0055848143671843875
2020-06-30,0.0005822602721312631
2020-07-31,0.06021229472936218
2020-08-31,0.017042624863771172
2020-09-30,-0.02572820907816953
2020-10-31,-0.02318887408902648
2020-11-30,0.037513905341352904
2020-12-31,0.034670165450223056
2021-01-31,-0.019622444803811367
2021-02-28,-0.00732008614637647
2021-03-31,0.014211855924096461
2021-04-30,0.047507959579473846
2021-05-31,0.04528271783625004
2021-06-30,-0.026957975957771274
2021-07-31,0.026984060258090414
2021-08-31,-0.0032472573921824566
2021-09-30,-0.03740301176646321
2021-10-31,0.0514497176297497
2021-11-30,-0.015195288881368674
2021-12-31,0.03139382796708867
2022-01-31,-0.033852416216560655
2022-02-28,0.030157765732523156
2022-03-31,0.03318170400059439
2022-04-30,0.0032432295251216825
2022-05-31,-0.012598112432066877
2022-06-30,-0.013954661306664007
