Date,Optimized Regime Strategy,Basic Regime (upper bound),60/40 Benchmark,S&P 500,Nasdaq 100 (QQQ),All Weather
2014-10-01,3.9108420935767296,2.92763223389363,1.8811621871613116,1.9668027937987353,2.6465398728487313,1.918307584692499
2014-10-02,3.9027413890955276,2.9233808558824155,1.880099899220983,1.967107127118909,2.6465398728487313,1.9102600126967102
2014-10-03,3.931847509017203,2.9383660584680067,1.892175648526231,1.98876322236412,2.6726760178110838,1.9157646723964536
2014-10-06,3.927946121439391,2.9345139598604435,1.8915390550308486,1.9864357791211065,2.666958459208153,1.9196233063515524
2014-10-07,3.8709611064896223,2.901728289822725,1.876924305975192,1.955771982923803,2.6291161548634583,1.9226360047463298
2014-10-08,3.9565242200551376,2.948050606143696,1.898739423924548,1.9899779174612349,2.6802979146564754,1.9347476781292698
2014-10-09,3.8866976149422987,2.9032181765431515,1.874627254180126,1.9505097488892182,2.637011138629327,1.9178703947027056
2014-10-10,3.8013995141406234,2.833939244816277,1.862334514104542,1.9282457407703966,2.571125851948267,1.9194736862691621
2014-10-13,3.7609534958861346,2.800373321096182,1.8461467071877975,1.896570766495042,2.5308328083263802,1.9173251333589243
2014-10-14,3.7715309342382883,2.8122774000294175,1.849534492735134,1.8995057457282971,2.531105440859302,1.921722145192921
2014-10-15,3.7700700453924036,2.806958515318443,1.8433640026707454,1.8866528922076928,2.5147706626492754,1.9241943981765304
2014-10-16,3.7685001965122016,2.809669338261056,1.8418155662835323,1.8850339896977157,2.498980013536206,1.9197389986882116
2014-10-17,3.7899627634333926,2.832007434730668,1.8538685135886896,1.9072976209331685,2.5319224296829588,1.9216548525648138
2014-10-20,3.828591446154314,2.8628134690959195,1.8655418769525263,1.9258176696679572,2.5697645068338764,1.9303994550593568
2014-10-21,3.919105897224149,2.920583684862763,1.887041559961637,1.9639691961916426,2.6372828623871403,1.9363620320709816
2014-10-22,3.8929259717603064,2.9007776415443463,1.8785814273162493,1.9500039714085082,2.623670320018341,1.9305327991382688
2014-10-23,3.9284547438751076,2.9277078557570895,1.889915946204521,1.9726721869401924,2.6631463748165713,1.9299284134739576
2014-10-24,3.954493036686888,2.946135226746618,1.898915745638524,1.9878521068204413,2.684926533484161,1.934289119722416
2014-10-27,3.956331083280862,2.9480373753088713,1.8976257471750233,1.985119702397828,2.6868324620830646,1.9344668697702547
2014-10-28,3.998738336916349,2.977762254288718,1.9095154089280955,2.007889864880728,2.7273976838503184,1.93680221274664
2014-10-29,3.983390493402389,2.9694803572291786,1.9061187458000406,2.0048538809046783,2.71732459334018,1.9363302689069697
2014-10-30,3.9831524726502465,2.966044822968294,1.9146991539700249,2.017705603775177,2.7230414703617787,1.938260620933352
2014-10-31,4.035020795773103,3.003102481278114,1.927836525486693,2.0407791573698293,2.7606113693673286,1.9390423206028196
2014-11-03,4.0395864418598455,3.008863803980552,1.92700785206025,2.041892282399097,2.7687792128598963,1.937289683325859
2014-11-04,4.028689011695333,3.001207518483592,1.9230667592069084,2.034808571043893,2.7595237927547465,1.9356447177076603
2014-11-05,4.028989146238069,3.0056469194111473,1.9306359069960783,2.0476616130061815,2.759795970900113,1.9355485545526108
2014-11-06,4.030754532761121,3.0058397390630223,1.9339358411701189,2.055858260948969,2.7685072619083058,1.9322352654860757
